user_id,item_id
5385,"9962,789,5135,6243,12990,5303,9580,7120,3870,1634,6166,2899,3697,418,7645,897,6210,5187,12857,3950,13249,3323,3717,6576,6625,6091,12869,9799,1278,11312"
5458,"2140,4101,2218,331,2291,228,10326,11775,4576,10841,2228,2295,3458,9309,4286,1598,8472,10607,220,165,9511,7948,8562,4738,1977,13101,5413,4924,6573,3770"
5463,"8922,3766,5532,12632,8342,10336,9787,6004,4749,4430,1726,8221,11560,12578,5999,6292,1695,7043,7908,1841,12235,34,8567,7138,8452,8229,6962,9695,1783,4947"
5471,"1290,10663,7120,6243,12497,2291,5810,9733,4929,10437,5135,4798,8834,1977,1704,4664,789,12767,9671,12857,3992,2916,12263,6445,672,6326,2337,5008,4083,1554"
5476,"1290,4315,7637,2291,2916,4413,6243,9454,3539,11298,2218,5135,3697,10792,9306,5214,8653,5819,9575,3446,1220,3725,8655,8156,12611,6280,1223,10663,601,4513"
5484,"4101,1290,10663,6971,13101,8483,4929,4602,2140,2789,12757,1776,7578,9101,2670,1640,6280,10648,8205,9405,11357,12026,6899,3107,4857,12391,7064,2798,176,12643"
5508,"1290,4929,7120,3697,6243,7637,6402,10663,12334,4387,8593,3737,10429,5495,12990,1220,12389,5381,7462,2020,10741,9032,12757,1008,12788,132,13211,10913,4789,4147"
5513,"976,9937,3620,9361,11384,6302,10916,4216,12303,10607,2404,10993,2483,3978,4163,4576,3519,10567,6141,2567,5808,6892,6558,2140,5142,10833,12695,4688,10761,6205"
5520,"1290,5135,789,6243,9962,7120,6971,2140,10916,10674,2218,2199,10607,13027,4576,9671,8205,2916,5573,12185,6625,6420,10737,13026,10241,8977,7151,10663,7197,5036"
5524,"13296,2218,220,5124,12758,5999,6971,11775,4777,11784,2567,9405,12414,12944,2489,890,12665,8562,3950,1662,4525,10429,840,6330,3886,3295,5926,1868,5099,11869"
5539,"2140,12757,10663,8021,7856,4101,12497,7063,4929,12990,5651,7578,7439,5292,13402,11992,10500,4053,6302,9758,3697,7637,7312,3778,5124,5545,4873,2321,9604,1323"
5554,"4929,1290,7637,6243,6166,10663,2140,6962,3323,7856,8922,7487,7120,3697,2343,12990,3230,10151,10470,1287,943,13101,3885,2020,8154,275,6583,1821,12757,13310"
5564,"10663,8922,2957,8421,9938,2140,4163,6962,12474,8235,789,1299,4717,1290,1100,9971,12030,8567,2852,240,1323,10326,7856,10963,5999,9886,4056,11540,11795,7693"
5595,"789,10663,5135,1290,10241,12497,13101,6166,4777,1746,1634,2808,3950,9405,4929,5303,2218,8472,12680,10858,6576,8567,12943,12809,11775,5565,13257,7590,8205,6038"
5601,"12665,5073,2048,11723,5608,5610,1439,3050,303,523,6139,8668,10277,4946,4111,972,3290,7138,11486,6698,4223,3956,11609,4589,7805,2736,2293,411,10028,10241"
5602,"4798,5199,6960,1996,6905,820,4924,4332,1597,5413,5647,10326,3,5422,5264,12382,7606,1227,3573,4914,11488,823,1294,9629,3300,168,8356,11195,6128,420"
5618,"11243,6638,9771,4198,5819,9382,2362,12665,1085,11726,8004,2291,9120,150,6150,9664,7802,12497,12854,4798,2736,6001,6166,3832,12740,1286,3560,11701,4070,3592"
5643,"1290,10663,7120,4929,6243,12497,13101,10607,4576,5573,8302,1244,11992,8567,1197,3697,2957,4277,1478,1400,7197,3524,9923,2808,2360,9771,7901,4163,4777,2395"
5644,"10336,9668,7120,1554,6166,12758,2140,6445,5808,11126,4646,10241,7623,9625,5485,4482,1290,8653,4229,7109,9962,6437,6141,5142,2755,8021,1242,8968,11024,12857"
5651,"789,1634,3290,7715,560,13097,2199,9437,1762,7138,13310,12658,10869,9638,2885,2506,3703,6348,7493,851,6741,12903,4835,4139,11194,4387,5027,3248,4393,10255"
5655,"8421,9937,2506,1290,4664,2567,6322,8590,2885,9405,7299,7343,9880,12862,12497,12116,3764,12990,10415,8274,9877,782,11390,6899,9303,8492,717,10527,773,11143"
5658,"1290,7120,6971,2916,6243,4929,9937,4664,10644,7063,810,10663,3697,13309,4789,2291,1400,8520,1287,8359,7637,4387,10804,12793,4036,11693,8936,3722,661,8567"
5660,"4387,1598,4277,331,9744,8421,8746,11809,2483,13419,782,2108,7639,10993,5549,3909,4664,4177,1583,9932,6246,5399,240,6218,8562,4798,1912,6260,1774,11736"
5662,"6971,6166,8161,12606,10233,11667,6827,9963,7637,7289,1634,8718,774,9942,13300,7471,6892,4502,783,6383,8433,3463,6264,8257,1265,2379,7878,7983,10235,4675"
5670,"6060,1180,12331,12389,3539,13216,1286,4387,6962,12474,11651,3106,560,11300,1521,4900,467,8913,12635,8195,9438,208,3606,8406,6576,8966,1256,2184,8593,2882"
5676,"1290,6220,4576,2380,789,8254,10326,10644,7120,4277,10067,9799,9937,10607,2332,4865,11299,10737,12990,12793,769,4929,3602,3600,83,12748,265,5148,8593,11207"
5680,"9072,7138,5199,10326,1437,7053,12070,6043,7392,789,12665,11195,3464,4525,6264,10791,11784,13112,10614,5549,3507,2108,7712,3103,2587,12086,8227,4028,2958,4281"
5698,"2140,10663,2916,7063,12030,11282,2058,1769,8707,13296,6960,9306,7637,8452,10326,4798,10138,10126,6831,7364,2169,9547,2060,6512,3291,377,2895,6791,4388,3032"
5710,"5135,9799,2380,12030,10326,2769,6220,3817,10336,9668,2260,10638,11651,13309,1945,1585,7706,10737,1427,7715,1841,11394,2869,8590,6985,313,2161,2140,3306,13182"
5723,"1290,4929,7120,10663,9295,1977,4798,5303,4865,10647,6562,1156,3766,769,9746,11705,7784,9501,8060,8421,5570,7865,12334,4927,165,4974,9729,1135,296,3816"
5742,"2140,5999,9938,2882,12857,2957,5339,7895,11282,6962,4163,7462,13278,2885,1400,331,4315,9668,5028,12104,2670,8608,8031,13044,4174,2580,6733,10703,8703,5532"
5748,"3539,6610,4798,5545,8421,6220,2990,12026,9580,9693,5573,638,9736,11455,1220,1139,6270,108,12639,12030,3294,12928,3905,2103,11306,6563,1063,6670,1912,345"
5750,"1290,4929,331,2218,9962,10663,2140,5303,2380,7120,8567,4277,8235,2990,5999,8452,7856,6515,4947,13101,4777,1100,1598,5135,13150,12497,11751,6859,789,604"
5787,"1286,8703,6638,8421,8708,9744,10798,8235,11843,1290,8911,4272,3770,3620,8085,11021,10160,11384,1400,2343,2600,12608,1365,10792,4499,3539,12931,5495,6220,4387"
5798,"6220,5999,11282,10326,10340,3950,12606,8359,844,538,4413,9649,7634,12104,8421,3146,4645,2218,9325,10154,9115,11084,1538,9880,10916,4387,12026,2384,10589,3877"
5799,"2140,2343,8708,2020,10147,642,10381,7856,12389,6166,9937,9448,10792,6402,7706,3737,8590,9880,2989,8271,8161,759,4892,4557,7373,10550,6034,8254,1776,11031"
5815,"789,11540,10462,2220,5339,8718,2199,4679,7833,12404,5027,1290,1847,9729,5060,5545,8413,3895,6418,10933,4285,9231,3295,7221,2852,4479,8256,1542,2990,626"
5822,"1290,10663,2291,7120,13101,2140,4602,4036,2916,8205,9942,9937,1210,10340,12331,9738,2709,7816,13346,2395,6026,5480,8456,1188,11377,11106,8057,7706,2643,8547"
5834,"2218,9072,5199,9668,10336,3950,558,1180,10791,1532,789,3766,12967,10614,3002,9615,9436,9706,10546,13347,2536,7715,13231,9063,11599,965,7835,4973,3308,8704"
5846,"8922,5999,2199,9886,11024,10326,2957,9668,6654,4717,1558,7558,3577,10916,860,281,13072,1100,13191,11520,4163,10722,6962,12730,11751,11297,9580,10549,5373,12522"
5858,"12030,6962,5863,10663,8018,5545,3539,8922,13348,10464,877,4777,13101,6641,11325,1210,851,13072,4616,2559,1316,2704,1025,1704,9664,3364,6181,10561,5999,12133"
5882,"11540,6166,12606,4326,13110,3886,6812,12813,11843,4679,4147,5339,12857,5573,811,9880,7794,3251,8703,6971,9178,5261,11190,10637,2211,3295,2654,6418,11384,301"
5892,"6971,5135,2218,789,3515,4413,2988,6220,9668,7623,9799,9072,8402,1750,7707,4315,2260,13309,7379,6529,5303,13435,10336,12857,9454,1220,6693,4462,1228,13289"
5897,"789,5303,5135,10241,7120,9962,3515,7745,6971,10336,8563,10326,10240,13309,1634,7306,4413,9943,3018,7138,2140,10791,7063,9072,6688,5572,11997,10725,8953,7715"
5898,"1290,10663,5135,5422,789,7120,5835,4315,1634,1578,7462,5229,11774,7971,2665,4822,12665,12373,9638,8589,13185,2808,12469,7597,10202,865,10712,10644,1868,11581"
5902,"331,9340,6166,8520,2199,2916,6610,851,13101,2238,5303,1084,2114,4659,2291,350,6395,10027,11800,71,2774,5999,6243,6342,12815,10473,271,12185,6576,6141"
5919,"11540,4101,5124,1747,13110,228,10581,10704,12030,8421,68,3295,5339,2324,7808,10570,13134,8703,7462,5433,1328,2489,8483,8393,4167,13058,2580,11165,10229,1725"
5934,"11282,8452,2882,12030,4315,4413,1662,5819,9938,4798,9306,12404,6433,8018,10682,10140,7053,6962,4322,2116,7784,12497,2291,236,2071,11325,1538,7766,11890,4448"
5946,"1290,7120,6971,4413,3515,9072,5135,9962,9602,10322,9799,13381,11299,789,11405,11784,12662,508,3296,11621,9684,5421,2916,11282,12846,9634,11528,6982,4028,13358"
5965,"6220,4101,9942,9937,1220,1478,837,10415,2185,11953,12331,1872,3524,1778,6351,11622,7531,7637,11384,12401,4321,12026,8390,5020,347,6311,11377,4553,11872,10067"
5995,"31,8254,12455,11299,6610,1287,1223,10798,12738,1746,783,9957,2411,4308,381,10729,4314,1394,2391,6023,13067,8612,601,2916,3289,10674,13185,2255,12464,9998"
6005,"5303,5999,7120,1290,8922,10792,6962,4413,4277,2988,7707,12321,13381,992,5135,13324,9962,10147,961,8590,1750,13249,8675,4659,10000,3159,11191,1934,11945,6878"
6006,"1290,10663,4929,12497,6243,4777,5545,2916,2567,13101,4664,2286,1912,8567,7120,2789,1400,5573,3054,2990,5142,732,12072,3068,5075,3992,8101,7994,9336,4101"
6013,"12026,4413,789,11282,9962,10840,12497,8707,621,10663,6960,4602,2169,6418,8981,13296,7122,1912,1851,4777,4953,4321,9848,9938,6318,10340,9880,300,2427,10057"
6016,"6971,9962,2218,1290,8922,6960,789,7817,8675,6589,5135,2910,10840,2291,3515,5008,4777,9866,1487,10835,4413,9843,5610,7327,7624,7578,4266,1304,13027,8012"
6023,"10663,7120,6243,12497,789,8567,5135,2291,10648,8205,12705,4576,4083,5573,4777,1779,4413,13101,1912,9295,4798,2125,4036,6899,9962,11298,1681,2092,621,2988"
6052,"789,5135,7120,13101,1634,10607,8590,9962,12990,9405,7578,13027,6971,2140,10663,5684,773,9668,7715,3089,7024,2380,13309,3764,3950,10322,3019,10100,4929,3138"
6056,"4101,1634,4965,6220,2808,9580,458,2722,11939,2238,3770,773,769,8778,804,3713,8413,1220,3407,4332,9823,5362,4740,12665,1662,3204,2155,6351,3947,2771"
6059,"9098,10137,5075,4946,5610,1255,4114,1725,12535,7654,11488,7417,7112,5294,6531,6751,4089,1409,4798,6049,10561,4843,10451,3689,2561,12463,9729,4602,6925,10731"
6064,"2218,4413,12497,1220,6971,9799,1747,4273,5810,10437,6220,12030,5135,3622,2993,8452,6280,11298,12944,4322,13110,1556,714,3372,13435,8413,12571,4702,12404,7707"
6091,"7120,10663,8483,1912,1290,13296,12497,9405,10336,7707,12767,9962,4929,4413,11515,4698,12544,2343,5966,568,1395,8065,6926,12578,7471,6243,9637,353,13346,12857"
6112,"10663,7120,6243,12497,8205,4576,4777,8567,789,1779,4083,9880,1287,13185,8161,10674,1912,2391,10466,2784,621,2916,1475,11693,13101,8355,11775,7063,10137,2808"
6133,"1290,7120,10644,296,2140,6971,4929,4277,13112,1244,4036,5303,496,11405,5703,11848,2541,9799,6020,13182,8254,10929,8060,10844,593,9810,2530,9937,9385,9842"
6150,"1286,10462,2291,2218,7637,5819,7636,3539,6588,2748,11651,4659,10473,9200,7591,4958,13249,4322,4315,6811,12017,4646,5557,5545,1180,2675,1502,8126,4199,11088"
6155,"2140,2218,7120,8562,1558,9886,11143,4101,10663,8421,4216,8483,2343,13119,1977,10322,8235,10916,9971,13214,331,8593,11673,6960,9132,12512,5719,11846,1530,5610"
6157,"1290,789,4929,2140,7120,9072,10663,6243,9960,7243,286,5318,2916,1299,8235,8922,4163,4414,6213,1634,9799,5810,296,2392,11626,4056,2380,1065,11235,5135"
6212,"2140,6515,6588,8161,4321,864,11282,11160,12775,12331,8452,12678,9865,3744,7704,12104,11969,8948,4648,2343,4338,2020,11443,5092,6166,11539,5659,7762,12473,1225"
6218,"4929,1290,10326,7120,4277,10137,296,2020,6638,4576,12680,6220,11472,3539,10551,7856,2343,8590,2133,5442,1779,1558,3204,11298,6034,1244,3424,9135,2097,13245"
6242,"1290,7120,4929,789,5135,2916,13309,9962,5303,10663,4576,8235,296,10607,12497,7063,6243,2140,6971,83,2380,8922,11626,10132,4413,9072,8567,10648,9799,8590"
6243,"5819,12665,10434,6588,7715,9282,10153,3122,8922,4163,2165,10566,1439,6022,12112,9693,8547,2194,2771,12104,8483,10340,872,5233,10785,1664,6947,5946,4904,8968"
6260,"8235,2220,6960,6322,7590,10663,12026,8421,4777,11806,286,4388,5433,6751,13314,10840,3805,2506,2916,3341,5270,4177,4643,12030,11540,8922,6610,5642,573,5557"
6262,"5303,8235,8421,5875,11843,2990,9098,1100,11569,12026,9580,3112,9968,5060,7562,8483,12385,10868,9164,8083,12702,11496,6489,11837,2762,6018,11540,1397,4183,4457"
6278,"1290,7120,4929,2218,1220,4413,6243,12497,9295,6971,10663,11384,2343,4664,4277,4576,363,2916,7983,12263,3697,12811,11540,5966,1912,12476,6896,9733,7128,1556"
6280,"12857,1681,6971,7673,12758,6899,6220,5433,6733,10589,10530,12030,13025,10122,9450,2530,5964,1408,8402,9668,11281,4036,5999,12705,4361,4101,228,1933,3127,11262"
6287,"1290,9962,789,6243,5135,10663,3697,13309,12497,7817,7120,6515,10219,10336,10712,4929,8567,11884,2380,6763,9449,220,1171,2291,8922,5573,10840,8627,8675,6811"
6305,"5135,5303,10326,6971,10147,8977,5199,3875,10336,10607,12725,2140,4229,3321,3766,6652,10119,2218,6107,13289,9799,5148,4323,7644,10362,7138,2591,12490,8343,1634"
6320,"9580,2114,1634,851,760,6899,7106,7077,9201,12991,11651,2559,12464,10276,1747,4543,10916,418,13052,7590,335,12030,5239,10219,9784,861,12547,10508,5381,2264"
6339,"2140,9295,6515,10326,2815,11843,12897,9799,5199,6264,6357,5497,1841,5875,6043,12663,9309,9072,274,9657,7908,7773,7063,1437,2861,1345,5338,4101,10266,5060"
6360,"11540,11115,8235,2789,8922,89,8483,7003,8810,7172,9580,2670,13058,331,544,2265,5261,5264,11843,5545,9064,6964,8703,7064,3251,4373,9983,1328,5303,3016"
6370,"1290,10137,8205,1779,4147,11667,3085,12407,4625,10729,9771,1286,1776,12497,8161,7120,6243,10674,9890,7256,6638,8708,7867,5932,4022,5446,2670,9423,6971,12746"
6376,"6971,5135,4576,10326,10607,6220,2218,10674,5573,789,13309,10916,854,5470,3950,13346,6926,2140,4525,12943,8472,11855,8205,6283,10589,296,9369,11775,9962,8053"
6378,"4929,2380,1290,12026,11282,1726,4413,4377,7489,8707,12331,8387,9637,6962,12738,851,9557,1759,2038,11604,10840,9115,6982,2910,4615,438,8161,7637,10547,1265"
6379,"2140,9799,6418,13296,12663,13024,10462,5482,1972,196,6759,1990,2970,5678,10057,9690,9602,2708,1556,13433,5140,4552,1851,9329,9178,4422,10679,9072,12622,12276"
6398,"2140,2916,4101,10663,10607,6283,13101,4798,4602,8205,12665,12476,5731,9580,10693,7157,1747,5573,2291,3050,10155,3088,1645,9306,2808,1634,4391,10530,2228,8605"
6422,"5199,345,11282,1996,10127,1427,9409,11289,5258,13296,8687,12857,4529,12663,12784,7439,275,7632,6971,2218,8281,7484,11401,5701,9177,7392,242,5124,12341,9053"
6424,"9937,6166,8575,851,12606,3770,9645,8161,7637,2559,493,4621,6451,1544,4743,1704,2905,1210,6956,6383,4946,837,3294,2949,7364,8707,12711,3126,9118,6982"
6436,"1290,789,7120,6971,8590,6220,4929,5303,4576,8205,10674,8235,4277,7578,8161,13027,12680,9962,10663,2140,6243,5135,13257,11384,2499,2220,12497,9942,1912,8493"
6454,"2291,7120,11784,5135,12331,2218,12104,5819,11282,9306,851,7824,335,3966,3095,3340,1012,3759,13348,3515,11521,5520,20,5036,4413,10389,483,385,6382,913"
6464,"3515,10326,6982,3911,3870,5549,2165,31,4946,8699,10834,12331,12800,11760,8475,976,7734,729,3854,11504,6880,3498,3424,5168,2038,6220,5303,11528,5025,12104"
6479,"12990,2140,12757,12606,3909,2343,4499,7064,5835,13284,7680,8235,5747,12321,5999,1773,10543,6892,7558,11272,1278,3737,5961,13413,9115,10993,6634,11191,7462,7578"
6485,"9799,5303,5135,6971,9962,6220,10394,11288,12606,11289,11918,8271,11569,4974,1864,11141,5137,2591,6533,10852,2318,13214,7679,2899,6133,561,7613,13346,12395,12947"
6488,"1912,6220,4101,13296,10340,1408,2883,6026,4602,8205,4262,3788,1598,12437,2299,621,2990,5819,3688,4525,7171,6270,9398,8497,2440,6626,8339,5966,5711,13346"
6490,"10663,5135,1290,2218,7120,2140,13101,10607,10326,9962,10336,2916,789,2957,5999,13346,2328,9306,4576,3135,3641,9746,2591,9448,8977,6971,2133,4277,10147,10466"
6498,"1290,7120,1977,12497,4929,10389,4798,789,10137,4576,4083,6220,2990,10399,3488,4266,6638,5512,9295,4664,840,4777,9918,1846,4413,6900,3282,3829,5573,12335"
6533,"1290,10663,9962,4929,7120,6243,789,5135,11289,6220,12869,6610,9101,5008,1220,4387,12026,4798,12779,12426,12662,10648,6326,4277,12278,8567,8421,11540,9750,7817"
6577,"12026,6971,8235,5303,2218,11540,8421,851,6166,454,12030,8441,5545,12606,13101,8922,9405,6576,12809,2089,5999,3016,8161,1631,2808,1959,519,2092,2114,4142"
6579,"1290,7120,4929,5303,4101,2218,10674,6515,11775,1244,6971,1287,9962,6919,11693,8472,6166,5135,7175,4576,8355,2238,6243,4615,8898,10663,9733,2140,11786,12165"
6583,"5881,5819,2380,8205,9942,4576,10340,5036,12104,4413,4101,2291,477,13182,4602,3515,8714,11939,9306,9580,3759,10057,10326,10737,9844,2395,13314,5672,6351,931"
6597,"1290,12030,2762,10391,9671,7029,3539,12702,8630,4117,10916,3071,9369,2935,4608,4868,9072,4760,9049,6900,7575,1938,2870,7112,5501,13046,6173,296,6159,4008"
6599,"9962,5482,12026,5303,5532,1996,11843,11282,9580,9799,10127,6458,860,9699,2862,5497,9470,2777,2437,438,9549,5583,10712,6962,2934,6209,10516,11540,11160,10840"
6607,"10607,12389,2789,9580,6515,7679,5573,10462,6818,3741,5835,4389,11569,11766,3916,3225,3107,8478,11227,5647,9910,12463,9081,3472,283,9394,10079,1136,4679,7770"
6613,"1290,6971,4413,8590,4929,6220,10663,7120,12680,7856,3085,9405,12301,10674,1624,4277,1223,1687,2770,10147,3418,4173,2380,12497,4465,3737,1220,1726,8686,8675"
6622,"1290,2218,11384,560,8161,5303,5610,2149,7805,2140,10741,789,167,4215,9831,228,9865,2340,13257,7020,7792,2291,4723,7593,8399,8359,10,1526,642,12474"
6637,"2218,4101,6971,13296,2140,2295,6280,9295,1427,10138,11784,10127,2220,12026,9443,1287,228,5433,1239,1585,11775,12364,3295,6757,3112,6311,4731,3377,5705,8845"
6644,"10326,5303,7120,13257,10663,8590,1634,9229,2499,1290,2795,4184,1197,4576,9730,7417,12497,2808,10273,13328,1244,2220,1345,7264,9465,7480,4277,10463,5438,10201"
6651,"4798,2990,12758,4664,3560,3539,4322,2555,6220,4621,1524,5946,13201,1978,5104,2203,1769,10809,1437,4525,1803,3012,2767,4430,9412,12700,9295,9818,9024,1228"
6674,"8922,10674,10607,2140,8344,1100,11357,4163,3620,12665,7453,5422,8472,4199,3977,10368,2827,10340,12680,9550,6418,6202,5497,2124,83,8067,283,2381,5835,10546"
6683,"1290,10663,7120,7312,4013,4387,2340,13381,6060,9553,8145,1934,8819,13300,1426,364,2019,7471,9032,7369,12444,11726,13185,6302,12738,6264,11749,11486,6892,10561"
6686,"2218,9942,12497,2291,5135,8402,3909,6811,6243,4973,8667,4036,9962,10226,2916,8205,13027,11314,5810,7287,4199,4865,10138,1290,8593,789,8922,3287,7063,4322"
6707,"1290,4929,7120,2916,10663,296,6243,10137,3088,4576,10674,5819,12497,5573,9072,11298,6501,4315,13067,12944,6283,8567,789,1244,7063,5135,13309,5926,10648,12665"
6724,"1290,6971,2218,2291,4929,5545,2140,8567,11282,2292,11784,11088,12705,3401,9295,4525,5495,13114,10644,2211,7895,110,1363,13296,10530,1803,3308,1328,1779,8266"
6729,"5303,9799,331,9937,3909,1598,11384,8593,2218,5497,1100,11843,4499,8235,10368,2030,228,672,379,1642,4742,8405,274,1558,8326,10340,5876,6205,12839,9942"
6739,"7120,10663,2218,1290,12497,8590,4929,4413,4777,1977,4576,13101,10607,11289,5135,1598,3862,10451,3766,714,9971,4101,12869,385,11196,6788,7184,7745,9962,1244"
6756,"5199,2916,6971,1287,2140,7304,13114,5631,7329,4778,1133,3781,4304,10835,2799,11115,11125,7109,2834,1543,4117,3491,10063,2339,2218,12405,9093,3443,10249,5668"
6764,"6220,9962,3697,7637,7578,5507,4101,7462,8642,12990,1726,4798,2291,11326,4576,11521,12757,6971,5135,2380,3879,6051,7135,1576,8891,9425,10231,5582,8675,54"
6768,"8922,9937,331,12857,12512,1180,11399,2567,4253,2089,5573,1701,4035,976,1299,12768,9266,13433,8719,189,2506,6750,10547,11297,6437,3147,8997,6167,454,6918"
6787,"6220,4664,5819,4798,1220,9937,4036,10097,11045,6590,2286,12758,8815,2065,976,4865,3241,4322,7304,10132,1985,6591,2643,9295,6061,3909,4646,10462,10566,3766"
6808,"12026,11282,6220,2910,11843,12606,9699,7489,8161,2169,2038,4698,4798,1912,11540,3295,9046,4310,9002,4745,12665,6418,2654,4262,345,3910,7471,6191,5341,12694"
6811,"7120,2218,1290,10663,5135,12497,6243,4929,4101,2140,12857,2990,11298,13101,1977,789,12758,6445,10336,9306,2969,10389,6971,2440,2360,9668,756,6270,4576,10891"
6812,"1290,1912,8161,7471,11843,2990,4929,7707,6962,6752,7489,10441,153,2169,428,4387,1076,7637,1100,9046,12497,2474,8575,11000,6270,4813,6896,12565,3448,3631"
6831,"6515,10674,10326,2140,10622,2218,2380,4162,3697,6897,1978,9350,11775,11939,2461,2681,5487,8578,2357,10937,2199,7314,8463,1923,9072,5262,4571,10547,4968,9695"
6833,"10326,5199,9668,10473,6283,3641,5124,13296,2169,9098,5532,3766,820,12663,12703,9938,2304,4322,9229,7337,5236,7025,11282,11289,7679,2238,1133,11979,13433,10778"
6840,"5303,4277,10340,13296,9962,8359,1776,10154,4602,11784,5008,354,9613,331,1996,5663,9866,5999,12331,11630,3799,6610,7197,6982,1427,9115,6437,5866,7745,11282"
6842,"1290,5573,6515,12990,11143,4101,2567,2506,4929,6899,1400,4111,6787,10411,12512,3071,8835,3620,9962,9668,12591,1169,1497,6924,11357,8562,3966,5835,9646,1829"
6855,"1634,9580,1286,12680,6962,5999,9942,9664,5672,10340,1100,5545,9859,3504,2715,1659,992,7529,4659,4536,8136,3535,11774,11836,8674,5023,6312,10059,5363,5022"
6869,"2140,6971,10326,8590,5999,7983,5532,9938,1640,11282,10712,3115,5881,7336,5199,6089,6926,12727,796,609,2882,1711,4413,2169,6250,5482,13209,355,12821,8562"
6874,"789,6971,7637,8922,13309,7639,8326,3515,7623,10336,2931,3138,11852,7800,9937,9962,5467,9866,11390,11261,2221,11535,11740,7715,10105,449,3202,11103,6978,10247"
6879,"6971,2218,2140,8205,3308,854,10589,8359,10241,5999,12070,6899,12689,13284,1640,7878,6588,8472,2291,5881,6892,5420,3247,9751,4413,10434,5032,10326,4731,6046"
6885,"8922,10340,5497,7453,7745,789,10546,7138,11106,2140,9072,6418,2218,4817,8235,1598,13433,12497,13104,2958,10873,10607,924,13252,8344,4953,9405,4199,5422,11740"
6886,"2291,5381,5135,10241,1634,7462,2228,7064,5731,3870,89,7121,9942,10693,7645,5545,228,9580,1062,8459,11969,3047,4636,7842,2211,8165,7802,9196,7826,4293"
6902,"1290,7120,4929,6971,8452,2140,560,10663,1244,1589,1073,11630,4101,4277,4602,7762,3085,9309,5966,1287,362,6925,11292,491,13258,2916,13296,5761,11282,2286"
6908,"1290,6971,6166,8567,8922,11775,2218,13101,11088,3697,9937,5573,8562,5999,12990,10336,1978,3138,3950,8590,9962,4277,2988,13027,4525,3539,9405,12550,131,5214"
6911,"6971,13296,13027,789,1290,2861,684,3852,12665,7637,8804,6354,4877,672,2291,5482,8177,12944,11784,2731,13022,383,9837,11843,2929,1141,12404,5965,1658,2140"
6912,"6971,2291,9799,11789,1220,7770,12389,9101,9340,12104,8022,1255,5819,9005,6260,4101,7058,10434,5422,5421,804,3515,2238,8165,9684,7706,7005,1747,1996,10371"
6919,"10663,13101,10607,8235,6610,6243,3697,8302,8590,11289,9580,2238,7590,3352,2559,12389,12030,5264,634,9405,11719,2682,9101,2672,177,987,10464,2380,8483,5422"
6926,"8562,8922,11651,8483,1017,10326,8421,3238,7203,1891,6698,3726,1286,173,11289,886,11223,5270,8071,11327,6522,9229,9755,7578,9750,5712,12040,1972,7500,8221"
6934,"8452,12104,10194,4664,9937,5999,12157,2925,2530,9809,5696,9348,2903,90,8402,8376,6493,2990,13144,4474,7010,2789,7519,9046,10433,10531,1681,9846,11028,9948"
6935,"789,6971,9962,13309,3515,12944,7637,2260,7526,2483,7546,6589,6326,9449,5135,5302,10840,9072,3089,2726,7422,13027,6243,12658,2291,6628,10758,9557,4177,9101"
6939,"5303,6971,8421,11289,10326,6220,5999,11581,3766,1776,5292,9746,2648,10278,10147,7691,11246,6107,3950,1427,1283,10916,12990,8590,13214,2591,2700,519,3860,538"
7000,"12404,9799,1996,9942,11705,438,8504,7120,9877,1585,5303,11567,5650,10322,859,6541,2764,5135,3909,3015,8804,12085,10340,13130,6326,4915,9381,420,11892,6266"
7003,"2140,10326,275,11651,7637,7856,8525,6060,6971,2218,9483,13114,12757,8459,2220,4101,5642,1427,10684,10839,13257,1654,2019,10984,13423,12405,4387,7832,11935,3149"
7005,"789,1290,12497,5135,9962,6971,9937,3909,6625,4973,10462,6243,4036,4865,6811,11403,7867,10644,5008,4492,12985,4262,5303,9942,4664,8459,6418,4482,7120,11943"
7042,"2140,2238,10473,8235,10434,9072,10674,3833,4904,4109,5353,4679,9834,1978,3562,820,13024,2847,7590,2540,1225,7499,864,13152,6588,13296,6971,2444,1658,7314"
7045,"1290,2140,4929,6971,10663,8235,12497,6243,8567,5835,2380,7723,7856,7063,6529,1640,1123,331,4163,1598,9937,5537,2916,12064,7939,2220,2957,13027,6567,7578"
7047,"6971,12030,851,5549,8452,9711,6697,4946,2530,12780,4942,6016,5303,5671,9295,1480,1614,1121,6043,2220,1841,8703,6023,6512,13309,13253,11183,11935,315,7492"
7053,"1290,6787,10663,4111,6812,6243,9449,4929,4262,1421,6610,1287,6322,5090,2291,10017,3576,3062,3632,464,7120,3597,4177,789,10371,10741,6971,8840,1996,672"
7063,"10663,1290,4929,6243,8567,12030,1180,10456,9962,5135,12474,12026,2218,12133,11282,4021,10462,2916,10846,2339,7120,1304,1212,5839,2870,2141,8839,13114,9671,2898"
7067,"9962,5999,6166,11289,2218,5025,3950,13101,2291,6283,2020,11282,6576,2910,6971,4277,2238,12871,6395,12606,4004,9637,6610,9801,5818,12857,8225,13172,1779,4615"
7071,"1290,4929,10663,8421,2199,7312,2885,851,11143,626,1169,12156,12990,4111,12813,2826,1400,5834,6515,124,12844,560,6243,6751,4101,2435,7417,7856,6610,11496"
7078,"2218,4413,12758,9668,10241,9072,7707,1841,7723,2489,11730,11171,4262,5819,6280,2158,1746,5787,11183,9719,11726,9938,4322,10791,583,4525,121,2140,6971,5676"
